timeStep;demandHeat;demandElectricity;SolarThermic5;ThermalStorage5Discharge;ThermalStorage5Charge;CHP5;ElecBuy;ElecSell;ThermalStorage5SOC;Cost;Price;positiveDemandHeat;positiveDemandHeatTotal;positiveDemandElectricity;plusSolarThermic5;plusThermalStorage5Discharge;plusThermalStorage5Charge;plusCHP5;plusElecBuy;plusElecSell
472.00;-10.75;-3.01;0.00;0.38;0.00;17.30;0.00;1.84;6.37;0.24;0.25;10.75;10.75;3.01;0.00;0.34;0.00;10.38;0.00;-1.84
473.00;-11.80;-2.94;0.00;0.39;0.00;19.02;0.00;2.39;6.26;0.25;0.25;11.80;11.80;2.94;0.00;0.35;0.00;11.41;0.00;-2.39
474.00;-17.13;-3.15;0.00;0.49;0.00;27.74;0.00;4.62;6.16;0.33;0.25;17.13;17.13;3.15;0.00;0.44;0.00;16.65;0.00;-4.62
475.00;-13.39;-3.09;0.00;0.39;0.00;21.66;0.00;2.98;6.02;0.28;0.25;13.39;13.39;3.09;0.00;0.35;0.00;13.00;0.00;-2.98
476.00;-8.54;-2.98;0.00;0.29;0.00;13.76;0.00;0.88;5.91;0.21;0.25;8.54;8.54;2.98;0.00;0.26;0.00;8.26;0.00;-0.88
477.00;-14.00;-3.00;0.00;0.39;0.00;22.68;0.00;3.35;5.83;0.28;0.25;14.00;14.00;3.00;0.00;0.35;0.00;13.61;0.00;-3.35
478.00;-16.02;-2.92;0.00;0.41;0.00;26.01;0.00;4.36;5.72;0.31;0.25;16.02;16.02;2.92;0.00;0.37;0.00;15.61;0.00;-4.36
479.00;-10.38;-2.61;0.00;0.36;0.00;16.70;0.00;2.07;5.61;0.22;0.25;10.38;10.38;2.61;0.00;0.32;0.00;10.02;0.00;-2.07
480.00;-11.21;-2.20;0.00;0.38;0.00;18.05;0.00;2.85;5.51;0.22;0.25;11.21;11.21;2.20;0.00;0.34;0.00;10.83;0.00;-2.85
481.00;-12.19;-2.22;0.00;0.34;0.00;19.75;0.00;3.31;5.40;0.23;0.25;12.19;12.19;2.22;0.00;0.30;0.00;11.85;0.00;-3.31
482.00;-8.89;-2.38;0.00;0.32;0.00;14.30;0.00;1.63;5.31;0.19;0.25;8.89;8.89;2.38;0.00;0.28;0.00;8.58;0.00;-1.63
483.00;-8.07;-2.67;0.00;0.27;0.00;13.00;0.00;0.97;5.22;0.19;0.25;8.07;8.07;2.67;0.00;0.24;0.00;7.80;0.00;-0.97
484.00;-12.35;-2.82;0.00;0.32;0.00;20.05;0.00;2.79;5.15;0.26;0.25;12.35;12.35;2.82;0.00;0.29;0.00;12.03;0.00;-2.79
485.00;-14.92;-2.76;0.00;0.34;0.00;24.30;0.00;4.05;5.06;0.29;0.25;14.92;14.92;2.76;0.00;0.31;0.00;14.58;0.00;-4.05
486.00;-11.45;-2.54;0.00;0.29;0.00;18.59;0.00;2.66;4.96;0.24;0.25;11.45;11.45;2.54;0.00;0.26;0.00;11.15;0.00;-2.66
487.00;-7.82;-2.40;0.00;0.27;0.00;12.57;0.00;1.12;4.88;0.18;0.25;7.82;7.82;2.40;0.00;0.24;0.00;7.54;0.00;-1.12
488.00;-9.78;-2.37;0.00;0.28;0.00;15.83;0.00;2.06;4.81;0.21;0.25;9.78;9.78;2.37;0.00;0.26;0.00;9.50;0.00;-2.06
489.00;-13.53;-2.39;0.00;0.31;0.00;22.03;0.00;3.78;4.73;0.26;0.25;13.53;13.53;2.39;0.00;0.28;0.00;13.22;0.00;-3.78
490.00;-11.61;-2.25;0.00;0.27;0.00;18.91;0.00;3.04;4.64;0.23;0.25;11.61;11.61;2.25;0.00;0.24;0.00;11.34;0.00;-3.04
491.00;-8.36;-2.07;0.00;0.27;0.00;13.49;0.00;1.71;4.56;0.18;0.25;8.36;8.36;2.07;0.00;0.24;0.00;8.09;0.00;-1.71
492.00;-9.78;-2.07;0.00;0.24;0.00;15.89;0.00;2.38;4.49;0.20;0.25;9.78;9.78;2.07;0.00;0.22;0.00;9.53;0.00;-2.38
493.00;-15.46;-2.23;0.00;0.31;0.00;25.25;0.00;4.84;4.42;0.28;0.25;15.46;15.46;2.23;0.00;0.28;0.00;15.15;0.00;-4.84
494.00;-13.84;-2.28;0.00;0.32;0.00;22.53;0.00;4.03;4.34;0.26;0.25;13.84;13.84;2.28;0.00;0.29;0.00;13.52;0.00;-4.03
495.00;-10.09;-2.16;0.00;0.29;0.00;16.33;0.00;2.41;4.25;0.20;0.25;10.09;10.09;2.16;0.00;0.26;0.00;9.80;0.00;-2.41
496.00;-10.05;-2.10;0.00;0.29;0.00;16.27;0.00;2.46;4.17;0.20;0.25;10.05;10.05;2.10;0.00;0.27;0.00;9.76;0.00;-2.46
497.00;-10.52;-2.09;0.00;0.32;0.00;17.00;0.00;2.67;4.09;0.21;0.25;10.52;10.52;2.09;0.00;0.29;0.00;10.20;0.00;-2.67
498.00;-9.70;-2.11;0.00;0.29;0.00;15.69;0.00;2.28;4.00;0.20;0.25;9.70;9.70;2.11;0.00;0.26;0.00;9.41;0.00;-2.28
499.00;-11.82;-2.13;0.00;0.30;0.00;19.20;0.00;3.25;3.92;0.23;0.25;11.82;11.82;2.13;0.00;0.27;0.00;11.52;0.00;-3.25
500.00;-15.52;-2.10;0.00;0.31;0.00;25.36;0.00;5.00;3.83;0.28;0.25;15.52;15.52;2.10;0.00;0.28;0.00;15.22;0.00;-5.00
501.00;-13.98;-2.14;0.00;0.28;0.00;22.83;0.00;4.25;3.75;0.26;0.25;13.98;13.98;2.14;0.00;0.25;0.00;13.70;0.00;-4.25
502.00;-13.56;-2.22;0.00;0.31;0.00;22.09;0.00;3.96;3.67;0.25;0.25;13.56;13.56;2.22;0.00;0.28;0.00;13.25;0.00;-3.96
503.00;-10.40;-2.25;0.00;0.29;0.00;16.86;0.00;2.47;3.58;0.21;0.25;10.40;10.40;2.25;0.00;0.26;0.00;10.12;0.00;-2.47
504.00;-8.66;-2.37;0.02;0.24;0.00;13.99;0.00;1.55;3.50;0.19;0.25;8.66;8.66;2.37;0.02;0.22;0.00;8.39;0.00;-1.55
505.00;-12.41;-2.73;0.11;0.28;0.00;20.04;0.00;2.88;3.44;0.25;0.25;12.41;12.41;2.73;0.11;0.25;0.00;12.02;0.00;-2.88
506.00;-16.10;-2.99;0.24;0.29;0.00;25.96;0.00;4.28;3.36;0.31;0.25;16.10;16.10;2.99;0.24;0.26;0.00;15.58;0.00;-4.28
507.00;-16.15;-3.21;0.37;0.25;0.00;25.88;0.00;4.03;3.28;0.32;0.25;16.15;16.15;3.21;0.37;0.23;0.00;15.53;0.00;-4.03
508.00;-19.64;-3.63;0.51;0.28;0.00;31.41;0.00;5.17;3.21;0.38;0.25;19.64;19.64;3.63;0.51;0.25;0.00;18.85;0.00;-5.17
509.00;-19.02;-3.56;0.69;0.29;0.00;30.06;0.00;4.86;3.13;0.36;0.25;19.02;19.02;3.56;0.69;0.26;0.00;18.04;0.00;-4.86
510.00;-9.98;-3.19;1.09;0.22;0.00;14.43;0.00;0.86;3.05;0.22;0.25;9.98;9.98;3.19;1.09;0.20;0.00;8.66;0.00;-0.86
511.00;-15.33;-2.91;1.18;0.31;0.00;23.06;0.00;3.54;2.99;0.28;0.25;15.33;15.33;2.91;1.18;0.28;0.00;13.84;0.00;-3.54
512.00;-18.71;-2.81;1.21;0.34;0.00;28.59;0.00;5.20;2.90;0.33;0.25;18.71;18.71;2.81;1.21;0.31;0.00;17.15;0.00;-5.20
513.00;-14.28;-3.08;1.01;0.30;0.00;21.62;0.00;2.98;2.81;0.28;0.25;14.28;14.28;3.08;1.01;0.27;0.00;12.97;0.00;-2.98
514.00;-15.28;-3.49;0.90;0.29;0.00;23.48;0.00;3.08;2.72;0.31;0.25;15.28;15.28;3.49;0.90;0.26;0.00;14.09;0.00;-3.08
515.00;-15.05;-3.66;0.73;0.32;0.00;23.33;0.00;2.87;2.64;0.31;0.25;15.05;15.05;3.66;0.73;0.29;0.00;14.00;0.00;-2.87
516.00;-11.13;-3.78;0.78;0.28;0.00;16.79;0.00;0.93;2.55;0.26;0.25;11.13;11.13;3.78;0.78;0.25;0.00;10.08;0.00;-0.93
517.00;-7.89;-3.67;1.00;0.00;0.98;13.12;0.00;0.00;2.47;0.22;0.25;7.89;7.89;3.67;1.00;0.00;0.88;7.87;0.00;-0.00
518.00;-12.49;-3.47;1.27;0.35;0.00;18.12;0.00;1.61;2.70;0.26;0.25;12.49;12.49;3.47;1.27;0.32;0.00;10.87;0.00;-1.61
519.00;-14.59;-3.67;1.40;0.40;0.00;21.31;0.00;2.30;2.60;0.29;0.25;14.59;14.59;3.67;1.40;0.36;0.00;12.79;0.00;-2.30
520.00;-8.66;-3.55;1.37;0.00;0.32;12.68;0.00;0.00;2.48;0.22;0.25;8.66;8.66;3.55;1.37;0.00;0.29;7.61;0.00;-0.00
521.00;-12.06;-3.64;1.44;0.39;0.00;17.04;0.00;1.13;2.56;0.26;0.25;12.06;12.06;3.64;1.44;0.35;0.00;10.22;0.00;-1.13
522.00;-15.83;-3.17;1.18;0.56;0.00;23.48;0.00;3.40;2.45;0.30;0.25;15.83;15.83;3.17;1.18;0.51;0.00;14.09;0.00;-3.40
523.00;-14.42;-2.72;1.23;0.59;0.00;21.00;0.00;3.16;2.29;0.26;0.25;14.42;14.42;2.72;1.23;0.53;0.00;12.60;0.00;-3.16
524.00;-10.75;-3.25;1.16;0.45;0.00;15.22;0.00;1.01;2.13;0.23;0.25;10.75;10.75;3.25;1.16;0.41;0.00;9.13;0.00;-1.01
525.00;-9.69;-3.93;1.50;0.00;0.23;14.05;0.00;0.00;2.00;0.24;0.25;9.69;9.69;3.93;1.50;0.00;0.21;8.43;0.00;-0.00
526.00;-13.92;-4.58;2.23;0.45;0.00;18.74;0.00;0.67;2.06;0.30;0.25;13.92;13.92;4.58;2.23;0.40;0.00;11.24;0.00;-0.67
527.00;-13.20;-4.00;2.17;0.56;0.00;17.44;0.00;0.88;1.93;0.27;0.25;13.20;13.20;4.00;2.17;0.50;0.00;10.47;0.00;-0.88
528.00;-11.26;-3.31;2.71;0.43;0.00;13.54;0.00;0.48;1.78;0.22;0.25;11.26;11.26;3.31;2.71;0.38;0.00;8.13;0.00;-0.48
529.00;-17.59;-3.28;2.25;1.37;0.00;23.29;0.00;3.24;1.66;0.30;0.25;17.59;17.59;3.28;2.25;1.23;0.00;13.97;0.00;-3.24
530.00;-20.91;-3.71;2.05;2.25;0.00;27.68;0.00;4.04;1.28;0.35;0.25;20.91;20.91;3.71;2.05;2.03;0.00;16.61;0.00;-4.04
531.00;-12.51;-4.29;2.04;0.51;0.00;16.60;0.00;0.35;0.65;0.27;0.25;12.51;12.51;4.29;2.04;0.46;0.00;9.96;0.00;-0.35
532.00;-8.00;-4.51;2.92;0.00;4.58;16.10;0.00;0.00;0.51;0.28;0.25;8.00;8.00;4.51;2.92;0.00;4.12;9.66;0.00;-0.00
533.00;-8.60;-4.19;2.93;0.00;3.32;14.98;0.00;0.00;1.54;0.26;0.25;8.60;8.60;4.19;2.93;0.00;2.99;8.99;0.00;-0.00
534.00;-8.77;-4.25;2.81;0.00;3.16;15.19;0.00;0.00;2.29;0.26;0.25;8.77;8.77;4.25;2.81;0.00;2.84;9.11;0.00;-0.00
535.00;-15.55;-4.73;3.65;0.49;0.00;19.03;0.00;0.60;3.00;0.31;0.25;15.55;15.55;4.73;3.65;0.44;0.00;11.42;0.00;-0.60
536.00;-21.35;-4.34;5.44;1.29;0.00;24.36;0.00;2.48;2.87;0.34;0.25;21.35;21.35;4.34;5.44;1.16;0.00;14.62;0.00;-2.48
537.00;-18.48;-3.56;5.71;0.88;0.00;19.81;0.00;1.99;2.51;0.28;0.25;18.48;18.48;3.56;5.71;0.80;0.00;11.88;0.00;-1.99
538.00;-13.57;-3.60;6.65;0.00;0.80;12.86;0.00;0.00;2.26;0.22;0.25;13.57;13.57;3.60;6.65;0.00;0.72;7.72;0.00;-0.00
539.00;-11.31;-3.70;7.97;0.00;4.58;13.22;0.00;0.00;2.44;0.23;0.25;11.31;11.31;3.70;7.97;0.00;4.12;7.93;0.00;-0.00
540.00;-9.97;-2.94;8.65;0.00;4.98;10.51;0.00;0.00;3.47;0.18;0.25;9.97;9.97;2.94;8.65;0.00;4.48;6.30;0.00;-0.00
541.00;-9.37;-2.77;9.06;0.00;5.62;9.89;0.00;0.00;4.59;0.17;0.25;9.37;9.37;2.77;9.06;0.00;5.06;5.94;0.00;-0.00
542.00;-17.57;-3.72;8.06;0.36;0.00;15.25;0.00;0.55;5.86;0.24;0.25;17.57;17.57;3.72;8.06;0.33;0.00;9.15;0.00;-0.55
543.00;-19.14;-3.65;13.22;0.00;1.90;13.05;0.00;0.00;5.76;0.22;0.25;19.14;19.14;3.65;13.22;0.00;1.71;7.83;0.00;-0.00
544.00;-12.27;-3.12;10.68;0.00;5.09;11.13;0.00;0.00;6.18;0.19;0.25;12.27;12.27;3.12;10.68;0.00;4.58;6.68;0.00;-0.00
545.00;-10.71;-3.88;6.44;0.00;4.04;13.85;0.00;0.00;7.33;0.24;0.25;10.71;10.71;3.88;6.44;0.00;3.64;8.31;0.00;-0.00
546.00;-11.60;-4.03;3.89;0.00;0.94;14.41;0.00;0.00;8.24;0.25;0.25;11.60;11.60;4.03;3.89;0.00;0.84;8.64;0.00;-0.00
547.00;-9.72;-3.72;2.99;0.00;1.24;13.29;0.00;0.00;8.45;0.23;0.25;9.72;9.72;3.72;2.99;0.00;1.12;7.97;0.00;-0.00
548.00;-10.26;-4.27;2.11;0.00;1.02;15.26;0.00;0.00;8.73;0.26;0.25;10.26;10.26;4.27;2.11;0.00;0.91;9.16;0.00;-0.00
549.00;-15.64;-4.57;1.36;0.63;0.00;22.74;0.00;1.80;8.96;0.33;0.25;15.64;15.64;4.57;1.36;0.57;0.00;13.65;0.00;-1.80
550.00;-18.50;-4.21;0.42;0.78;0.00;28.84;0.00;3.86;8.78;0.37;0.25;18.50;18.50;4.21;0.42;0.70;0.00;17.30;0.00;-3.86
551.00;-12.83;-3.85;0.95;0.48;0.00;18.99;0.00;1.47;8.57;0.28;0.25;12.83;12.83;3.85;0.95;0.43;0.00;11.39;0.00;-1.47
552.00;-10.58;-4.23;0.96;0.16;0.00;15.77;0.00;0.18;8.43;0.26;0.25;10.58;10.58;4.23;0.96;0.14;0.00;9.46;0.00;-0.18
553.00;-11.37;-4.00;1.10;0.34;0.00;16.56;0.00;0.64;8.39;0.26;0.25;11.37;11.37;4.00;1.10;0.30;0.00;9.93;0.00;-0.64
554.00;-14.82;-3.74;1.39;0.56;0.00;21.45;0.00;2.27;8.30;0.30;0.25;14.82;14.82;3.74;1.39;0.50;0.00;12.87;0.00;-2.27
555.00;-20.31;-4.34;1.36;0.72;0.00;30.37;0.00;4.16;8.14;0.39;0.25;20.31;20.31;4.34;1.36;0.65;0.00;18.22;0.00;-4.16
556.00;-16.32;-4.66;0.83;0.63;0.00;24.76;0.00;2.28;7.94;0.35;0.25;16.32;16.32;4.66;0.83;0.57;0.00;14.85;0.00;-2.28
557.00;-15.03;-5.48;0.69;0.41;0.00;23.21;0.00;1.01;7.76;0.37;0.25;15.03;15.03;5.48;0.69;0.37;0.00;13.93;0.00;-1.01
558.00;-13.14;-5.07;0.75;0.31;0.00;20.13;0.00;0.57;7.65;0.33;0.25;13.14;13.14;5.07;0.75;0.28;0.00;12.08;0.00;-0.57
559.00;-11.92;-4.60;0.61;0.29;0.00;18.36;0.00;0.54;7.56;0.30;0.25;11.92;11.92;4.60;0.61;0.26;0.00;11.02;0.00;-0.54
560.00;-19.74;-4.99;0.46;0.66;0.00;31.04;0.00;3.71;7.48;0.42;0.25;19.74;19.74;4.99;0.46;0.59;0.00;18.62;0.00;-3.71
561.00;-19.91;-4.95;0.36;0.61;0.00;31.56;0.00;3.89;7.30;0.42;0.25;19.91;19.91;4.95;0.36;0.55;0.00;18.93;0.00;-3.89
562.00;-14.12;-4.32;0.23;0.45;0.00;22.39;0.00;1.95;7.13;0.32;0.25;14.12;14.12;4.32;0.23;0.41;0.00;13.43;0.00;-1.95
563.00;-16.41;-4.46;0.10;0.53;0.00;26.30;0.00;2.90;7.00;0.36;0.25;16.41;16.41;4.46;0.10;0.48;0.00;15.78;0.00;-2.90
564.00;-14.48;-4.44;0.00;0.49;0.00;23.31;0.00;2.09;6.86;0.33;0.25;14.48;14.48;4.44;0.00;0.44;0.00;13.98;0.00;-2.09
565.00;-9.50;-3.65;0.00;0.33;0.00;15.29;0.00;0.63;6.72;0.24;0.25;9.50;9.50;3.65;0.00;0.30;0.00;9.18;0.00;-0.63
566.00;-15.41;-3.53;0.00;0.49;0.00;24.88;0.00;3.44;6.63;0.32;0.25;15.41;15.41;3.53;0.00;0.44;0.00;14.93;0.00;-3.44
567.00;-16.84;-3.46;0.00;0.45;0.00;27.32;0.00;4.19;6.49;0.34;0.25;16.84;16.84;3.46;0.00;0.41;0.00;16.39;0.00;-4.19
568.00;-10.75;-3.01;0.00;0.38;0.00;17.30;0.00;1.84;6.37;0.24;0.25;10.75;10.75;3.01;0.00;0.34;0.00;10.38;0.00;-1.84
569.00;-11.80;-2.94;0.00;0.39;0.00;19.02;0.00;2.39;6.26;0.25;0.25;11.80;11.80;2.94;0.00;0.35;0.00;11.41;0.00;-2.39
570.00;-17.13;-3.15;0.00;0.49;0.00;27.74;0.00;4.62;6.16;0.33;0.25;17.13;17.13;3.15;0.00;0.44;0.00;16.65;0.00;-4.62
571.00;-13.39;-3.09;0.00;0.39;0.00;21.66;0.00;2.98;6.02;0.28;0.25;13.39;13.39;3.09;0.00;0.35;0.00;13.00;0.00;-2.98
572.00;-8.54;-2.98;0.00;0.29;0.00;13.76;0.00;0.88;5.91;0.21;0.25;8.54;8.54;2.98;0.00;0.26;0.00;8.26;0.00;-0.88
573.00;-14.00;-3.00;0.00;0.39;0.00;22.68;0.00;3.35;5.83;0.28;0.25;14.00;14.00;3.00;0.00;0.35;0.00;13.61;0.00;-3.35
574.00;-16.02;-2.92;0.00;0.41;0.00;26.01;0.00;4.36;5.72;0.31;0.25;16.02;16.02;2.92;0.00;0.37;0.00;15.61;0.00;-4.36
575.00;-10.38;-2.61;0.00;0.36;0.00;16.70;0.00;2.07;5.61;0.22;0.25;10.38;10.38;2.61;0.00;0.32;0.00;10.02;0.00;-2.07
576.00;-11.21;-2.20;0.00;0.38;0.00;18.05;0.00;2.85;5.51;0.22;0.25;11.21;11.21;2.20;0.00;0.34;0.00;10.83;0.00;-2.85
577.00;-12.19;-2.22;0.00;0.34;0.00;19.75;0.00;3.31;5.40;0.23;0.25;12.19;12.19;2.22;0.00;0.30;0.00;11.85;0.00;-3.31
578.00;-8.89;-2.38;0.00;0.32;0.00;14.30;0.00;1.63;5.31;0.19;0.25;8.89;8.89;2.38;0.00;0.28;0.00;8.58;0.00;-1.63
579.00;-8.07;-2.67;0.00;0.27;0.00;13.00;0.00;0.97;5.22;0.19;0.25;8.07;8.07;2.67;0.00;0.24;0.00;7.80;0.00;-0.97
580.00;-12.35;-2.82;0.00;0.32;0.00;20.05;0.00;2.79;5.15;0.26;0.25;12.35;12.35;2.82;0.00;0.29;0.00;12.03;0.00;-2.79
581.00;-14.92;-2.76;0.00;0.34;0.00;24.30;0.00;4.05;5.06;0.29;0.25;14.92;14.92;2.76;0.00;0.31;0.00;14.58;0.00;-4.05
582.00;-11.45;-2.54;0.00;0.29;0.00;18.59;0.00;2.66;4.96;0.24;0.25;11.45;11.45;2.54;0.00;0.26;0.00;11.15;0.00;-2.66
583.00;-7.82;-2.40;0.00;0.27;0.00;12.57;0.00;1.12;4.88;0.18;0.25;7.82;7.82;2.40;0.00;0.24;0.00;7.54;0.00;-1.12
584.00;-9.78;-2.37;0.00;0.28;0.00;15.83;0.00;2.06;4.81;0.21;0.25;9.78;9.78;2.37;0.00;0.26;0.00;9.50;0.00;-2.06
585.00;-13.53;-2.39;0.00;0.31;0.00;22.03;0.00;3.78;4.73;0.26;0.25;13.53;13.53;2.39;0.00;0.28;0.00;13.22;0.00;-3.78
586.00;-11.61;-2.25;0.00;0.27;0.00;18.91;0.00;3.04;4.64;0.23;0.25;11.61;11.61;2.25;0.00;0.24;0.00;11.34;0.00;-3.04
587.00;-8.36;-2.07;0.00;0.27;0.00;13.49;0.00;1.71;4.56;0.18;0.25;8.36;8.36;2.07;0.00;0.24;0.00;8.09;0.00;-1.71
588.00;-9.78;-2.07;0.00;0.24;0.00;15.89;0.00;2.38;4.49;0.20;0.25;9.78;9.78;2.07;0.00;0.22;0.00;9.53;0.00;-2.38
589.00;-15.46;-2.23;0.00;0.31;0.00;25.25;0.00;4.84;4.42;0.28;0.25;15.46;15.46;2.23;0.00;0.28;0.00;15.15;0.00;-4.84
590.00;-13.84;-2.28;0.00;0.32;0.00;22.53;0.00;4.03;4.34;0.26;0.25;13.84;13.84;2.28;0.00;0.29;0.00;13.52;0.00;-4.03
591.00;-10.09;-2.16;0.00;0.29;0.00;16.33;0.00;2.41;4.25;0.20;0.25;10.09;10.09;2.16;0.00;0.26;0.00;9.80;0.00;-2.41
592.00;-10.05;-2.10;0.00;0.29;0.00;16.27;0.00;2.46;4.17;0.20;0.25;10.05;10.05;2.10;0.00;0.27;0.00;9.76;0.00;-2.46
593.00;-10.52;-2.09;0.00;0.32;0.00;17.00;0.00;2.67;4.09;0.21;0.25;10.52;10.52;2.09;0.00;0.29;0.00;10.20;0.00;-2.67
594.00;-9.70;-2.11;0.00;0.29;0.00;15.69;0.00;2.28;4.00;0.20;0.25;9.70;9.70;2.11;0.00;0.26;0.00;9.41;0.00;-2.28
595.00;-11.82;-2.13;0.00;0.30;0.00;19.20;0.00;3.25;3.92;0.23;0.25;11.82;11.82;2.13;0.00;0.27;0.00;11.52;0.00;-3.25
596.00;-15.52;-2.10;0.00;0.31;0.00;25.36;0.00;5.00;3.83;0.28;0.25;15.52;15.52;2.10;0.00;0.28;0.00;15.22;0.00;-5.00
597.00;-13.98;-2.14;0.00;0.28;0.00;22.83;0.00;4.25;3.75;0.26;0.25;13.98;13.98;2.14;0.00;0.25;0.00;13.70;0.00;-4.25
598.00;-13.56;-2.22;0.00;0.31;0.00;22.09;0.00;3.96;3.67;0.25;0.25;13.56;13.56;2.22;0.00;0.28;0.00;13.25;0.00;-3.96
599.00;-10.40;-2.25;0.00;0.29;0.00;16.86;0.00;2.47;3.58;0.21;0.25;10.40;10.40;2.25;0.00;0.26;0.00;10.12;0.00;-2.47
600.00;-8.66;-2.37;0.02;0.24;0.00;13.99;0.00;1.55;3.50;0.19;0.25;8.66;8.66;2.37;0.02;0.22;0.00;8.39;0.00;-1.55
601.00;-12.41;-2.73;0.11;0.28;0.00;20.04;0.00;2.88;3.44;0.25;0.25;12.41;12.41;2.73;0.11;0.25;0.00;12.02;0.00;-2.88
602.00;-16.10;-2.99;0.24;0.29;0.00;25.96;0.00;4.28;3.36;0.31;0.25;16.10;16.10;2.99;0.24;0.26;0.00;15.58;0.00;-4.28
603.00;-16.15;-3.21;0.37;0.25;0.00;25.88;0.00;4.03;3.28;0.32;0.25;16.15;16.15;3.21;0.37;0.23;0.00;15.53;0.00;-4.03
604.00;-19.64;-3.63;0.51;0.28;0.00;31.41;0.00;5.17;3.21;0.38;0.25;19.64;19.64;3.63;0.51;0.25;0.00;18.85;0.00;-5.17
605.00;-19.02;-3.56;0.69;0.29;0.00;30.06;0.00;4.86;3.13;0.36;0.25;19.02;19.02;3.56;0.69;0.26;0.00;18.04;0.00;-4.86
606.00;-9.98;-3.19;1.09;0.22;0.00;14.43;0.00;0.86;3.05;0.22;0.25;9.98;9.98;3.19;1.09;0.20;0.00;8.66;0.00;-0.86
607.00;-15.33;-2.91;1.18;0.31;0.00;23.06;0.00;3.54;2.99;0.28;0.25;15.33;15.33;2.91;1.18;0.28;0.00;13.84;0.00;-3.54
608.00;-18.71;-2.81;1.21;0.34;0.00;28.59;0.00;5.20;2.90;0.33;0.25;18.71;18.71;2.81;1.21;0.31;0.00;17.15;0.00;-5.20
609.00;-14.28;-3.08;1.01;0.30;0.00;21.62;0.00;2.98;2.81;0.28;0.25;14.28;14.28;3.08;1.01;0.27;0.00;12.97;0.00;-2.98
610.00;-15.28;-3.49;0.90;0.29;0.00;23.48;0.00;3.08;2.72;0.31;0.25;15.28;15.28;3.49;0.90;0.26;0.00;14.09;0.00;-3.08
611.00;-15.05;-3.66;0.73;0.32;0.00;23.33;0.00;2.87;2.64;0.31;0.25;15.05;15.05;3.66;0.73;0.29;0.00;14.00;0.00;-2.87
612.00;-11.13;-3.78;0.78;0.28;0.00;16.79;0.00;0.93;2.55;0.26;0.25;11.13;11.13;3.78;0.78;0.25;0.00;10.08;0.00;-0.93
613.00;-7.89;-3.67;1.00;0.00;0.98;13.12;0.00;0.00;2.47;0.22;0.25;7.89;7.89;3.67;1.00;0.00;0.88;7.87;0.00;-0.00
614.00;-12.49;-3.47;1.27;0.35;0.00;18.12;0.00;1.61;2.70;0.26;0.25;12.49;12.49;3.47;1.27;0.32;0.00;10.87;0.00;-1.61
615.00;-14.59;-3.67;1.40;0.40;0.00;21.31;0.00;2.30;2.60;0.29;0.25;14.59;14.59;3.67;1.40;0.36;0.00;12.79;0.00;-2.30
616.00;-8.66;-3.55;1.37;0.00;0.32;12.68;0.00;0.00;2.48;0.22;0.25;8.66;8.66;3.55;1.37;0.00;0.29;7.61;0.00;-0.00
617.00;-12.06;-3.64;1.44;0.39;0.00;17.04;0.00;1.13;2.56;0.26;0.25;12.06;12.06;3.64;1.44;0.35;0.00;10.22;0.00;-1.13
618.00;-15.83;-3.17;1.18;0.56;0.00;23.48;0.00;3.40;2.45;0.30;0.25;15.83;15.83;3.17;1.18;0.51;0.00;14.09;0.00;-3.40
619.00;-14.42;-2.72;1.23;0.59;0.00;21.00;0.00;3.16;2.29;0.26;0.25;14.42;14.42;2.72;1.23;0.53;0.00;12.60;0.00;-3.16
620.00;-10.75;-3.25;1.16;0.45;0.00;15.22;0.00;1.01;2.13;0.23;0.25;10.75;10.75;3.25;1.16;0.41;0.00;9.13;0.00;-1.01
621.00;-9.69;-3.93;1.50;0.00;0.23;14.05;0.00;0.00;2.00;0.24;0.25;9.69;9.69;3.93;1.50;0.00;0.21;8.43;0.00;-0.00
622.00;-13.92;-4.58;2.23;0.45;0.00;18.74;0.00;0.67;2.06;0.30;0.25;13.92;13.92;4.58;2.23;0.40;0.00;11.24;0.00;-0.67
623.00;-13.20;-4.00;2.17;0.56;0.00;17.44;0.00;0.88;1.93;0.27;0.25;13.20;13.20;4.00;2.17;0.50;0.00;10.47;0.00;-0.88
624.00;-11.26;-3.31;2.71;0.43;0.00;13.54;0.00;0.48;1.78;0.22;0.25;11.26;11.26;3.31;2.71;0.38;0.00;8.13;0.00;-0.48
625.00;-17.59;-3.28;2.25;1.37;0.00;23.29;0.00;3.24;1.66;0.30;0.25;17.59;17.59;3.28;2.25;1.23;0.00;13.97;0.00;-3.24
626.00;-20.91;-3.71;2.05;2.25;0.00;27.68;0.00;4.04;1.28;0.35;0.25;20.91;20.91;3.71;2.05;2.03;0.00;16.61;0.00;-4.04
627.00;-12.51;-4.29;2.04;0.51;0.00;16.60;0.00;0.35;0.65;0.27;0.25;12.51;12.51;4.29;2.04;0.46;0.00;9.96;0.00;-0.35
628.00;-8.00;-4.51;2.92;0.00;4.58;16.10;0.00;0.00;0.51;0.28;0.25;8.00;8.00;4.51;2.92;0.00;4.12;9.66;0.00;-0.00
629.00;-8.60;-4.19;2.93;0.00;3.32;14.98;0.00;0.00;1.54;0.26;0.25;8.60;8.60;4.19;2.93;0.00;2.99;8.99;0.00;-0.00
